fecha,division,variacion_mensual,variacion_interanual,region
2018-12-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2018-12-01,Alimentos y bebidas no alcohólicas,,,Noreste
2018-12-01,Alimentos y bebidas no alcohólicas,2.0,,Noroeste
2018-12-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2018-12-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2018-12-01,Alimentos y bebidas no alcohólicas,,,Nacional
2018-12-01,Bebidas alcohólicas y tabaco,,,GBA
2018-12-01,Bebidas alcohólicas y tabaco,,,Pampeana
2018-12-01,Bebidas alcohólicas y tabaco,,,Noreste
2018-12-01,Bebidas alcohólicas y tabaco,,,Noroeste
2018-12-01,Bebidas alcohólicas y tabaco,,,Cuyo
2018-12-01,Bebidas alcohólicas y tabaco,,29.0,Patagonia
2018-12-01,Bebidas alcohólicas y tabaco,,,Nacional
2018-12-01,Prendas de vestir y calzado,,,GBA
2018-12-01,Prendas de vestir y calzado,,,Pampeana
2018-12-01,Prendas de vestir y calzado,,,Noreste
2018-12-01,Prendas de vestir y calzado,,,Noroeste
2018-12-01,Prendas de vestir y calzado,,34.0,Cuyo
2018-12-01,Prendas de vestir y calzado,2.0,,Patagonia
2018-12-01,Prendas de vestir y calzado,,,Nacional
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",1.0,,Noreste
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2018-12-01,"Vivienda, agua, electricidad, gas y otros combustibles",3.0,,Nacional
2018-12-01,Equipamiento y mantenimiento del hogar,,,GBA
2018-12-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2018-12-01,Equipamiento y mantenimiento del hogar,,48.0,Noreste
2018-12-01,Equipamiento y mantenimiento del hogar,,48.0,Noroeste
2018-12-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2018-12-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2018-12-01,Equipamiento y mantenimiento del hogar,,50.0,Nacional
2018-12-01,Salud,6.0,,GBA
2018-12-01,Salud,,,Pampeana
2018-12-01,Salud,,,Noreste
2018-12-01,Salud,,,Noroeste
2018-12-01,Salud,,,Cuyo
2018-12-01,Salud,6.0,,Patagonia
2018-12-01,Salud,,,Nacional
2018-12-01,Transporte,,,GBA
2018-12-01,Transporte,1.0,,Pampeana
2018-12-01,Transporte,,,Noreste
2018-12-01,Transporte,,,Noroeste
2018-12-01,Transporte,4.0,,Cuyo
2018-12-01,Transporte,,,Patagonia
2018-12-01,Transporte,,,Nacional
2018-12-01,Comunicación,,54.0,GBA
2018-12-01,Comunicación,,,Pampeana
2018-12-01,Comunicación,,,Noreste
2018-12-01,Comunicación,,59.0,Noroeste
2018-12-01,Comunicación,,,Cuyo
2018-12-01,Comunicación,,,Patagonia
2018-12-01,Comunicación,,,Nacional
2018-12-01,Recreación y cultura,,43.0,GBA
2018-12-01,Recreación y cultura,,,Pampeana
2018-12-01,Recreación y cultura,,,Noreste
2018-12-01,Recreación y cultura,3.0,44.0,Noroeste
2018-12-01,Recreación y cultura,3.0,,Cuyo
2018-12-01,Recreación y cultura,,,Patagonia
2018-12-01,Recreación y cultura,,,Nacional
2018-12-01,Educación,,35.0,GBA
2018-12-01,Educación,0.0,,Pampeana
2018-12-01,Educación,,,Noreste
2018-12-01,Educación,,,Noroeste
2018-12-01,Educación,,,Cuyo
2018-12-01,Educación,0.0,,Patagonia
2018-12-01,Educación,1.0,,Nacional
2018-12-01,Restaurantes y hoteles,,,GBA
2018-12-01,Restaurantes y hoteles,3.0,,Pampeana
2018-12-01,Restaurantes y hoteles,,,Noreste
2018-12-01,Restaurantes y hoteles,,,Noroeste
2018-12-01,Restaurantes y hoteles,,,Cuyo
2018-12-01,Restaurantes y hoteles,,,Patagonia
2018-12-01,Restaurantes y hoteles,,39.0,Nacional
2018-12-01,Bienes y servicios varios,,,GBA
2018-12-01,Bienes y servicios varios,,,Pampeana
2018-12-01,Bienes y servicios varios,,,Noreste
2018-12-01,Bienes y servicios varios,,,Noroeste
2018-12-01,Bienes y servicios varios,3.0,,Cuyo
2018-12-01,Bienes y servicios varios,,,Patagonia
2018-12-01,Bienes y servicios varios,,,Nacional
2018-12-01,,2.0,37.0,GBA
2018-12-01,,,,Pampeana
2018-12-01,,,,Noreste
2018-12-01,,,,Noroeste
2018-12-01,,0.0,,Cuyo
2018-12-01,,,,Patagonia
2018-12-01,,,,Nacional
2018-12-01,,,,GBA
2018-12-01,,,48.0,Pampeana
2018-12-01,,,,Noreste
2018-12-01,,,,Noroeste
2018-12-01,,,,Cuyo
2018-12-01,,3.0,,Patagonia
2018-12-01,,,,Nacional
2018-12-01,,,,GBA
2018-12-01,,,,Pampeana
2018-12-01,,,,Noreste
2018-12-01,,,,Noroeste
2018-12-01,,,,Cuyo
2018-12-01,,,,Patagonia
2018-12-01,,,,Nacional
2018-12-01,,,51.0,GBA
2018-12-01,,,,Pampeana
2018-12-01,,,,Noreste
2018-12-01,,,,Noroeste
2018-12-01,,,,Cuyo
2018-12-01,,,,Patagonia
2018-12-01,,,,Nacional
2018-12-01,,,,GBA
2018-12-01,,,,Pampeana
2018-12-01,,,,Noreste
2018-12-01,,,45.0,Noroeste
2018-12-01,,,,Cuyo
2018-12-01,,,45.0,Patagonia
2018-12-01,,,,Nacional
2019-01-01,NIVEL GENERAL,,,GBA
2019-01-01,NIVEL GENERAL,,,Pampeana
2019-01-01,NIVEL GENERAL,,,Noreste
2019-01-01,NIVEL GENERAL,,,Noroeste
2019-01-01,NIVEL GENERAL,,,Cuyo
2019-01-01,NIVEL GENERAL,3.0,,Patagonia
2019-01-01,NIVEL GENERAL,,,Nacional
2019-01-01,Alimentos y bebidas no alcohólicas,,,GBA
2019-01-01,Alimentos y bebidas no alcohólicas,3.0,,Pampeana
2019-01-01,Alimentos y bebidas no alcohólicas,,,Noreste
2019-01-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2019-01-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2019-01-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2019-01-01,Alimentos y bebidas no alcohólicas,,53.0,Nacional
2019-01-01,Bebidas alcohólicas y tabaco,,,GBA
2019-01-01,Bebidas alcohólicas y tabaco,,,Pampeana
2019-01-01,Bebidas alcohólicas y tabaco,,,Noreste
2019-01-01,Bebidas alcohólicas y tabaco,,31.0,Noroeste
2019-01-01,Bebidas alcohólicas y tabaco,,30.0,Cuyo
2019-01-01,Bebidas alcohólicas y tabaco,,,Patagonia
2019-01-01,Bebidas alcohólicas y tabaco,,,Nacional
2019-01-01,Prendas de vestir y calzado,,,GBA
2019-01-01,Prendas de vestir y calzado,-1.0,,Pampeana
2019-01-01,Prendas de vestir y calzado,2.0,30.0,Noreste
2019-01-01,Prendas de vestir y calzado,,,Noroeste
2019-01-01,Prendas de vestir y calzado,,,Cuyo
2019-01-01,Prendas de vestir y calzado,2.0,,Patagonia
2019-01-01,Prendas de vestir y calzado,,,Nacional
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,53.0,Patagonia
2019-01-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2019-01-01,Equipamiento y mantenimiento del hogar,,,GBA
2019-01-01,Equipamiento y mantenimiento del hogar,,52.0,Pampeana
2019-01-01,Equipamiento y mantenimiento del hogar,,,Noreste
2019-01-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2019-01-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2019-01-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2019-01-01,Equipamiento y mantenimiento del hogar,,,Nacional
2019-01-01,Salud,,,GBA
2019-01-01,Salud,,,Pampeana
2019-01-01,Salud,,,Noreste
2019-01-01,Salud,,,Noroeste
2019-01-01,Salud,,,Cuyo
2019-01-01,Salud,,,Patagonia
2019-01-01,Salud,,,Nacional
2019-01-01,Transporte,,,GBA
2019-01-01,Transporte,,,Pampeana
2019-01-01,Transporte,1.0,,Noreste
2019-01-01,Transporte,,63.0,Noroeste
2019-01-01,Transporte,,,Cuyo
2019-01-01,Transporte,,,Patagonia
2019-01-01,Transporte,,,Nacional
2019-01-01,Comunicación,,,GBA
2019-01-01,Comunicación,,,Pampeana
2019-01-01,Comunicación,,,Noreste
2019-01-01,Comunicación,,,Noroeste
2019-01-01,Comunicación,,,Cuyo
2019-01-01,Comunicación,,,Patagonia
2019-01-01,Comunicación,,,Nacional
2019-01-01,Recreación y cultura,,42.0,GBA
2019-01-01,Recreación y cultura,,,Pampeana
2019-01-01,Recreación y cultura,,,Noreste
2019-01-01,Recreación y cultura,,,Noroeste
2019-01-01,Recreación y cultura,,,Cuyo
2019-01-01,Recreación y cultura,,,Patagonia
2019-01-01,Recreación y cultura,,,Nacional
2019-01-01,Educación,,,GBA
2019-01-01,Educación,,,Pampeana
2019-01-01,Educación,,34.0,Noreste
2019-01-01,Educación,0.0,,Noroeste
2019-01-01,Educación,,,Cuyo
2019-01-01,Educación,,,Patagonia
2019-01-01,Educación,,,Nacional
2019-01-01,Restaurantes y hoteles,,,GBA
2019-01-01,Restaurantes y hoteles,,,Pampeana
2019-01-01,Restaurantes y hoteles,,41.0,Noreste
2019-01-01,Restaurantes y hoteles,,,Noroeste
2019-01-01,Restaurantes y hoteles,,,Cuyo
2019-01-01,Restaurantes y hoteles,,41.0,Patagonia
2019-01-01,Restaurantes y hoteles,,,Nacional
2019-01-01,Bienes y servicios varios,,,GBA
2019-01-01,Bienes y servicios varios,,,Pampeana
2019-01-01,Bienes y servicios varios,,,Noreste
2019-01-01,Bienes y servicios varios,,,Noroeste
2019-01-01,Bienes y servicios varios,,,Cuyo
2019-01-01,Bienes y servicios varios,,,Patagonia
2019-01-01,Bienes y servicios varios,,,Nacional
2019-01-01,,,,GBA
2019-01-01,,,,Pampeana
2019-01-01,,2.0,,Noreste
2019-01-01,,,,Noroeste
2019-01-01,,,,Cuyo
2019-01-01,,,,Patagonia
2019-01-01,,,,Nacional
2019-01-01,,,49.0,GBA
2019-01-01,,3.0,,Pampeana
2019-01-01,,,,Noreste
2019-01-01,,,,Noroeste
2019-01-01,,,,Cuyo
2019-01-01,,,,Patagonia
2019-01-01,,3.0,,Nacional
2019-01-01,,,,GBA
2019-01-01,,,,Pampeana
2019-01-01,,,,Noreste
2019-01-01,,,58.0,Noroeste
2019-01-01,,,,Cuyo
2019-01-01,,,,Patagonia
2019-01-01,,,,Nacional
2019-01-01,,,,GBA
2019-01-01,,,,Pampeana
2019-01-01,,,51.0,Noreste
2019-01-01,,,51.0,Noroeste
2019-01-01,,,,Cuyo
2019-01-01,,,,Patagonia
2019-01-01,,,52.0,Nacional
2019-01-01,,,,GBA
2019-01-01,,,,Pampeana
2019-01-01,,,,Noreste
2019-01-01,,,,Noroeste
2019-01-01,,4.0,,Cuyo
2019-01-01,,,,Patagonia
2019-01-01,,,,Nacional
2019-02-01,NIVEL GENERAL,,,GBA
2019-02-01,NIVEL GENERAL,,,Pampeana
2019-02-01,NIVEL GENERAL,,,Noreste
2019-02-01,NIVEL GENERAL,,,Noroeste
2019-02-01,NIVEL GENERAL,,,Cuyo
2019-02-01,NIVEL GENERAL,3.0,,Patagonia
2019-02-01,NIVEL GENERAL,,,Nacional
2019-02-01,Alimentos y bebidas no alcohólicas,,,GBA
2019-02-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2019-02-01,Alimentos y bebidas no alcohólicas,,,Noreste
2019-02-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2019-02-01,Alimentos y bebidas no alcohólicas,,,Cuyo
2019-02-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2019-02-01,Alimentos y bebidas no alcohólicas,,,Nacional
2019-02-01,Bebidas alcohólicas y tabaco,,,GBA
2019-02-01,Bebidas alcohólicas y tabaco,,,Pampeana
2019-02-01,Bebidas alcohólicas y tabaco,,,Noreste
2019-02-01,Bebidas alcohólicas y tabaco,,,Noroeste
2019-02-01,Bebidas alcohólicas y tabaco,,,Cuyo
2019-02-01,Bebidas alcohólicas y tabaco,,,Patagonia
2019-02-01,Bebidas alcohólicas y tabaco,,,Nacional
2019-02-01,Prendas de vestir y calzado,1.0,,GBA
2019-02-01,Prendas de vestir y calzado,,,Pampeana
2019-02-01,Prendas de vestir y calzado,,35.0,Noreste
2019-02-01,Prendas de vestir y calzado,,,Noroeste
2019-02-01,Prendas de vestir y calzado,,,Cuyo
2019-02-01,Prendas de vestir y calzado,,,Patagonia
2019-02-01,Prendas de vestir y calzado,1.0,,Nacional
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2019-02-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2019-02-01,Equipamiento y mantenimiento del hogar,,,GBA
2019-02-01,Equipamiento y mantenimiento del hogar,3.0,,Pampeana
2019-02-01,Equipamiento y mantenimiento del hogar,,54.0,Noreste
2019-02-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2019-02-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2019-02-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2019-02-01,Equipamiento y mantenimiento del hogar,,54.0,Nacional
2019-02-01,Salud,,,GBA
2019-02-01,Salud,3.0,,Pampeana
2019-02-01,Salud,,,Noreste
2019-02-01,Salud,,,Noroeste
2019-02-01,Salud,,,Cuyo
2019-02-01,Salud,,,Patagonia
2019-02-01,Salud,,,Nacional
2019-02-01,Transporte,,,GBA
2019-02-01,Transporte,,61.0,Pampeana
2019-02-01,Transporte,,,Noreste
2019-02-01,Transporte,1.0,,Noroeste
2019-02-01,Transporte,,,Cuyo
2019-02-01,Transporte,,,Patagonia
2019-02-01,Transporte,,,Nacional
2019-02-01,Comunicación,,,GBA
2019-02-01,Comunicación,,,Pampeana
2019-02-01,Comunicación,,,Noreste
2019-02-01,Comunicación,,,Noroeste
2019-02-01,Comunicación,,,Cuyo
2019-02-01,Comunicación,,,Patagonia
2019-02-01,Comunicación,,,Nacional
2019-02-01,Recreación y cultura,,,GBA
2019-02-01,Recreación y cultura,,45.0,Pampeana
2019-02-01,Recreación y cultura,,,Noreste
2019-02-01,Recreación y cultura,,,Noroeste
2019-02-01,Recreación y cultura,,,Cuyo
2019-02-01,Recreación y cultura,,,Patagonia
2019-02-01,Recreación y cultura,,,Nacional
2019-02-01,Educación,2.0,36.0,GBA
2019-02-01,Educación,,,Pampeana
2019-02-01,Educación,0.0,,Noreste
2019-02-01,Educación,,,Noroeste
2019-02-01,Educación,0.0,,Cuyo
2019-02-01,Educación,,,Patagonia
2019-02-01,Educación,,,Nacional
2019-02-01,Restaurantes y hoteles,,,GBA
2019-02-01,Restaurantes y hoteles,4.0,,Pampeana
2019-02-01,Restaurantes y hoteles,,43.0,Noreste
2019-02-01,Restaurantes y hoteles,,,Noroeste
2019-02-01,Restaurantes y hoteles,,,Cuyo
2019-02-01,Restaurantes y hoteles,,,Patagonia
2019-02-01,Restaurantes y hoteles,,,Nacional
2019-02-01,Bienes y servicios varios,,,GBA
2019-02-01,Bienes y servicios varios,,,Pampeana
2019-02-01,Bienes y servicios varios,,,Noreste
2019-02-01,Bienes y servicios varios,,,Noroeste
2019-02-01,Bienes y servicios varios,,,Cuyo
2019-02-01,Bienes y servicios varios,,,Patagonia
2019-02-01,Bienes y servicios varios,,,Nacional
2019-02-01,,,38.0,GBA
2019-02-01,,,,Pampeana
2019-02-01,,,,Noreste
2019-02-01,,,,Noroeste
2019-02-01,,,,Cuyo
2019-02-01,,,,Patagonia
2019-02-01,,,,Nacional
2019-02-01,,,,GBA
2019-02-01,,,,Pampeana
2019-02-01,,,,Noreste
2019-02-01,,,54.0,Noroeste
2019-02-01,,,,Cuyo
2019-02-01,,3.0,,Patagonia
2019-02-01,,,,Nacional
2019-02-01,,,,GBA
2019-02-01,,,,Pampeana
2019-02-01,,,,Noreste
2019-02-01,,,,Noroeste
2019-02-01,,,,Cuyo
2019-02-01,,,,Patagonia
2019-02-01,,,,Nacional
2019-02-01,,,,GBA
2019-02-01,,,,Pampeana
2019-02-01,,,,Noreste
2019-02-01,,,,Noroeste
2019-02-01,,,,Cuyo
2019-02-01,,,,Patagonia
2019-02-01,,,,Nacional
2019-02-01,,,,GBA
2019-02-01,,,,Pampeana
2019-02-01,,,,Noreste
2019-02-01,,,,Noroeste
2019-02-01,,,,Cuyo
2019-02-01,,4.0,,Patagonia
2019-02-01,,,,Nacional
2019-03-01,NIVEL GENERAL,,,GBA
2019-03-01,NIVEL GENERAL,,,Pampeana
2019-03-01,NIVEL GENERAL,,,Noreste
2019-03-01,NIVEL GENERAL,,,Noroeste
2019-03-01,NIVEL GENERAL,,,Cuyo
2019-03-01,NIVEL GENERAL,,,Patagonia
2019-03-01,NIVEL GENERAL,,,Nacional
2019-03-01,Alimentos y bebidas no alcohólicas,,,GBA
2019-03-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2019-03-01,Alimentos y bebidas no alcohólicas,,,Noreste
2019-03-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2019-03-01,Alimentos y bebidas no alcohólicas,,68.0,Cuyo
2019-03-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2019-03-01,Alimentos y bebidas no alcohólicas,6.0,64.0,Nacional
2019-03-01,Bebidas alcohólicas y tabaco,,,GBA
2019-03-01,Bebidas alcohólicas y tabaco,4.0,34.0,Pampeana
2019-03-01,Bebidas alcohólicas y tabaco,,,Noreste
2019-03-01,Bebidas alcohólicas y tabaco,,,Noroeste
2019-03-01,Bebidas alcohólicas y tabaco,,,Cuyo
2019-03-01,Bebidas alcohólicas y tabaco,,,Patagonia
2019-03-01,Bebidas alcohólicas y tabaco,,,Nacional
2019-03-01,Prendas de vestir y calzado,,,GBA
2019-03-01,Prendas de vestir y calzado,,,Pampeana
2019-03-01,Prendas de vestir y calzado,5.0,,Noreste
2019-03-01,Prendas de vestir y calzado,3.0,,Noroeste
2019-03-01,Prendas de vestir y calzado,,35.0,Cuyo
2019-03-01,Prendas de vestir y calzado,,,Patagonia
2019-03-01,Prendas de vestir y calzado,,,Nacional
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Pampeana
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",5.0,,Noreste
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",0.0,61.0,Cuyo
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2019-03-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2019-03-01,Equipamiento y mantenimiento del hogar,,,GBA
2019-03-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2019-03-01,Equipamiento y mantenimiento del hogar,,,Noreste
2019-03-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2019-03-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2019-03-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2019-03-01,Equipamiento y mantenimiento del hogar,,,Nacional
2019-03-01,Salud,,,GBA
2019-03-01,Salud,,,Pampeana
2019-03-01,Salud,,,Noreste
2019-03-01,Salud,,60.0,Noroeste
2019-03-01,Salud,,60.0,Cuyo
2019-03-01,Salud,,,Patagonia
2019-03-01,Salud,,56.0,Nacional
2019-03-01,Transporte,,,GBA
2019-03-01,Transporte,4.0,,Pampeana
2019-03-01,Transporte,,,Noreste
2019-03-01,Transporte,,,Noroeste
2019-03-01,Transporte,,,Cuyo
2019-03-01,Transporte,,,Patagonia
2019-03-01,Transporte,,,Nacional
2019-03-01,Comunicación,,,GBA
2019-03-01,Comunicación,,,Pampeana
2019-03-01,Comunicación,,,Noreste
2019-03-01,Comunicación,,50.0,Noroeste
2019-03-01,Comunicación,5.0,,Cuyo
2019-03-01,Comunicación,,,Patagonia
2019-03-01,Comunicación,,,Nacional
2019-03-01,Recreación y cultura,,,GBA
2019-03-01,Recreación y cultura,,,Pampeana
2019-03-01,Recreación y cultura,,,Noreste
2019-03-01,Recreación y cultura,,,Noroeste
2019-03-01,Recreación y cultura,,,Cuyo
2019-03-01,Recreación y cultura,,,Patagonia
2019-03-01,Recreación y cultura,2.0,,Nacional
2019-03-01,Educación,,,GBA
2019-03-01,Educación,,,Pampeana
2019-03-01,Educación,,,Noreste
2019-03-01,Educación,,,Noroeste
2019-03-01,Educación,,,Cuyo
2019-03-01,Educación,22.0,,Patagonia
2019-03-01,Educación,,,Nacional
2019-03-01,Restaurantes y hoteles,,,GBA
2019-03-01,Restaurantes y hoteles,,,Pampeana
2019-03-01,Restaurantes y hoteles,,,Noreste
2019-03-01,Restaurantes y hoteles,4.0,,Noroeste
2019-03-01,Restaurantes y hoteles,,,Cuyo
2019-03-01,Restaurantes y hoteles,,,Patagonia
2019-03-01,Restaurantes y hoteles,,,Nacional
2019-03-01,Bienes y servicios varios,,,GBA
2019-03-01,Bienes y servicios varios,,,Pampeana
2019-03-01,Bienes y servicios varios,,,Noreste
2019-03-01,Bienes y servicios varios,,,Noroeste
2019-03-01,Bienes y servicios varios,,59.0,Cuyo
2019-03-01,Bienes y servicios varios,,,Patagonia
2019-03-01,Bienes y servicios varios,,59.0,Nacional
2019-03-01,,,,GBA
2019-03-01,,,,Pampeana
2019-03-01,,5.0,,Noreste
2019-03-01,,,,Noroeste
2019-03-01,,,,Cuyo
2019-03-01,,,,Patagonia
2019-03-01,,,,Nacional
2019-03-01,,,,GBA
2019-03-01,,,,Pampeana
2019-03-01,,5.0,,Noreste
2019-03-01,,,57.0,Noroeste
2019-03-01,,5.0,,Cuyo
2019-03-01,,,,Patagonia
2019-03-01,,,,Nacional
2019-03-01,,,,GBA
2019-03-01,,4.0,,Pampeana
2019-03-01,,,,Noreste
2019-03-01,,,,Noroeste
2019-03-01,,,,Cuyo
2019-03-01,,4.0,,Patagonia
2019-03-01,,,,Nacional
2019-03-01,,,,GBA
2019-03-01,,,,Pampeana
2019-03-01,,,,Noreste
2019-03-01,,,59.0,Noroeste
2019-03-01,,,61.0,Cuyo
2019-03-01,,,59.0,Patagonia
2019-03-01,,5.0,,Nacional
2019-03-01,,,,GBA
2019-03-01,,,,Pampeana
2019-03-01,,,,Noreste
2019-03-01,,,,Noroeste
2019-03-01,,,,Cuyo
2019-03-01,,,,Patagonia
2019-03-01,,,,Nacional
2019-04-01,NIVEL GENERAL,,,GBA
2019-04-01,NIVEL GENERAL,,,Pampeana
2019-04-01,NIVEL GENERAL,,,Noreste
2019-04-01,NIVEL GENERAL,,,Noroeste
2019-04-01,NIVEL GENERAL,,,Cuyo
2019-04-01,NIVEL GENERAL,,,Patagonia
2019-04-01,NIVEL GENERAL,,,Nacional
2019-04-01,Alimentos y bebidas no alcohólicas,2.0,,GBA
2019-04-01,Alimentos y bebidas no alcohólicas,,,Pampeana
2019-04-01,Alimentos y bebidas no alcohólicas,,67.0,Noreste
2019-04-01,Alimentos y bebidas no alcohólicas,,,Noroeste
2019-04-01,Alimentos y bebidas no alcohólicas,3.0,,Cuyo
2019-04-01,Alimentos y bebidas no alcohólicas,,,Patagonia
2019-04-01,Alimentos y bebidas no alcohólicas,,,Nacional
2019-04-01,Bebidas alcohólicas y tabaco,,,GBA
2019-04-01,Bebidas alcohólicas y tabaco,1.0,,Pampeana
2019-04-01,Bebidas alcohólicas y tabaco,,,Noreste
2019-04-01,Bebidas alcohólicas y tabaco,,,Noroeste
2019-04-01,Bebidas alcohólicas y tabaco,1.0,,Cuyo
2019-04-01,Bebidas alcohólicas y tabaco,1.0,,Patagonia
2019-04-01,Bebidas alcohólicas y tabaco,1.0,,Nacional
2019-04-01,Prendas de vestir y calzado,,,GBA
2019-04-01,Prendas de vestir y calzado,7.0,38.0,Pampeana
2019-04-01,Prendas de vestir y calzado,,,Noreste
2019-04-01,Prendas de vestir y calzado,,,Noroeste
2019-04-01,Prendas de vestir y calzado,,37.0,Cuyo
2019-04-01,Prendas de vestir y calzado,,,Patagonia
2019-04-01,Prendas de vestir y calzado,,,Nacional
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,GBA
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",3.0,48.0,Pampeana
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noreste
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Noroeste
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Cuyo
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Patagonia
2019-04-01,"Vivienda, agua, electricidad, gas y otros combustibles",,,Nacional
2019-04-01,Equipamiento y mantenimiento del hogar,,,GBA
2019-04-01,Equipamiento y mantenimiento del hogar,,,Pampeana
2019-04-01,Equipamiento y mantenimiento del hogar,,,Noreste
2019-04-01,Equipamiento y mantenimiento del hogar,,,Noroeste
2019-04-01,Equipamiento y mantenimiento del hogar,,,Cuyo
2019-04-01,Equipamiento y mantenimiento del hogar,,,Patagonia
2019-04-01,Equipamiento y mantenimiento del hogar,,58.0,Nacional
2019-04-01,Salud,,,GBA
2019-04-01,Salud,,59.0,Pampeana
2019-04-01,Salud,,,Noreste
2019-04-01,Salud,4.0,,Noroeste
2019-04-01,Salud,,,Cuyo
2019-04-01,Salud,,59.0,Patagonia
2019-04-01,Salud,,,Nacional
